evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
249,25,9,265bb2d5a653322d8078621dff93291c,0.23654,0.22934,e2,11,55,39.46490972937252
250,25,10,01deeed1b239fee869f5e6fd6e1b8335,0.23662,0.22934,e1,1,55,39.37062476656187
251,26,1,b34b461a93419d6fe356671453764141,0.22307,0.22307,e1,63,56,39.82027886502183
252,26,2,54745d6400a01c246314e18fab57d427,0.22934,0.22307,m2,27,56,39.75589737818843
253,26,3,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22307,e2,20,56,39.710222195778705
254,26,4,884cae278785b95256ca82e7ef68bd27,0.23251,0.22307,e2,44,56,39.632559610146956
255,26,5,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22307,m1,58,56,39.65685667669809
256,26,6,0587d00d8a1b4326a2cb6dbdbccaec14,0.23479,0.22307,e2,2,56,39.88626703907204
257,26,7,bc1991e5568736a7083dfc20cb0d65c8,0.23509,0.22307,t2,67,56,39.981324247244295
258,26,8,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22307,m2,87,56,39.905711742903236
259,26,9,10696368c85b187dd0b3f7748faea10c,0.23616,0.22307,e2,3,56,40.00120432279234
260,26,10,265bb2d5a653322d8078621dff93291c,0.23654,0.22307,e2,11,56,40.001055440757355
261,27,1,b34b461a93419d6fe356671453764141,0.22307,0.22307,e1,63,56,40.229666584713975
262,27,2,54745d6400a01c246314e18fab57d427,0.22934,0.22307,m2,27,56,40.15615835598518
263,27,3,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22307,e2,20,56,40.09919307607573
264,27,4,884cae278785b95256ca82e7ef68bd27,0.23251,0.22307,e2,44,56,40.0143250890355
265,27,5,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22307,m1,58,56,40.01701125936943
266,27,6,0587d00d8a1b4326a2cb6dbdbccaec14,0.23479,0.22307,e2,2,56,40.16513209173218
267,27,7,bc1991e5568736a7083dfc20cb0d65c8,0.23509,0.22307,t2,67,56,40.22389770866503
268,27,8,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22307,m2,87,56,40.141826624904105
269,27,9,10696368c85b187dd0b3f7748faea10c,0.23616,0.22307,e2,3,56,40.201325253290925
270,27,10,c1c8f6d9e77035e98d171ec6343d2b24,0.23631,0.22307,t2,70,57,40.63584599137856
271,28,1,b34b461a93419d6fe356671453764141,0.22307,0.22307,e1,63,57,40.783975589392554
272,28,2,54745d6400a01c246314e18fab57d427,0.22934,0.22307,m2,27,57,40.702136078456235
273,28,3,52a5ee7f753d49763957dceaf330988c,0.23054,0.22307,e2,25,58,41.13701225090392
274,28,4,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22307,e2,20,58,41.06851702011185
275,28,5,884cae278785b95256ca82e7ef68bd27,0.23251,0.22307,e2,44,58,40.97517327479613
276,28,6,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22307,m1,58,58,40.95906242692254
277,28,7,0587d00d8a1b4326a2cb6dbdbccaec14,0.23479,0.22307,e2,2,58,41.05681473697076
278,28,8,bc1991e5568736a7083dfc20cb0d65c8,0.23509,0.22307,t2,67,58,41.087470555275566
279,28,9,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22307,m2,87,58,40.99747907375684
280,28,10,af66533a7de63f704be461e03d8ccca7,0.23588,0.22307,t2,59,59,41.427186042964266
281,29,1,b34b461a93419d6fe356671453764141,0.22307,0.22307,e1,63,59,41.52508965098591
282,29,2,54745d6400a01c246314e18fab57d427,0.22934,0.22307,m2,27,59,41.435123785473316
283,29,3,52a5ee7f753d49763957dceaf330988c,0.23054,0.22307,e2,25,59,41.66022276566715
284,29,4,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22307,e2,20,59,41.58337385625442
285,29,5,884cae278785b95256ca82e7ef68bd27,0.23251,0.22307,e2,44,59,41.48435881996949
286,29,6,246e00ca6a7e1a8932c78833df504175,0.23258,0.22307,m2,10,60,41.91138284566
287,29,7,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22307,m1,58,60,41.87966074179738
288,29,8,c9282525abf975c53c98d3c3c982fbd5,0.23469,0.22307,t2,72,61,42.3073772108844
289,29,9,0587d00d8a1b4326a2cb6dbdbccaec14,0.23479,0.22307,e2,2,61,42.36857256695097
290,29,10,bc1991e5568736a7083dfc20cb0d65c8,0.23509,0.22307,t2,67,61,42.37601455859318
291,30,1,b34b461a93419d6fe356671453764141,0.22307,0.22307,e1,63,61,42.43765870764592
292,30,2,54745d6400a01c246314e18fab57d427,0.22934,0.22307,m2,27,61,42.339604904136664
293,30,3,52a5ee7f753d49763957dceaf330988c,0.23054,0.22307,e2,25,61,42.48771944891815
294,30,4,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22307,e2,20,61,42.40213667599803
295,30,5,884cae278785b95256ca82e7ef68bd27,0.23251,0.22307,e2,44,61,42.29649734522483
296,30,6,246e00ca6a7e1a8932c78833df504175,0.23258,0.22307,m2,10,61,42.51966501934727
297,30,7,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22307,m1,58,61,42.47548619430694
298,30,8,c9282525abf975c53c98d3c3c982fbd5,0.23469,0.22307,t2,72,61,42.69845165850608
299,30,9,0587d00d8a1b4326a2cb6dbdbccaec14,0.23479,0.22307,e2,2,61,42.732915577831385
300,30,10,bc1991e5568736a7083dfc20cb0d65c8,0.23509,0.22307,t2,67,61,42.72337056406774
301,31,1,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21987,e2,21,62,43.14424706495241
302,31,2,b34b461a93419d6fe356671453764141,0.22307,0.21987,e1,63,62,43.178669500909535
303,31,3,54745d6400a01c246314e18fab57d427,0.22934,0.21987,m2,27,62,43.075162647424484
304,31,4,52a5ee7f753d49763957dceaf330988c,0.23054,0.21987,e2,25,62,43.17490257862621
305,31,5,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.21987,e2,20,62,43.083122703079276
306,31,6,884cae278785b95256ca82e7ef68bd27,0.23251,0.21987,e2,44,62,42.97318322465356
307,31,7,246e00ca6a7e1a8932c78833df504175,0.23258,0.21987,m2,10,62,43.1211276735279
308,31,8,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.21987,m1,58,62,43.06704523140085
309,31,9,36e3b515ffb654ac3644c2c94dc6f493,0.23405,0.21987,m1,17,63,43.482840471688206
310,31,10,c9282525abf975c53c98d3c3c982fbd5,0.23469,0.21987,t2,72,63,43.630799863725215
311,32,1,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21987,e2,21,63,43.85247889358097
312,32,2,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21987,e1,23,64,44.270575540228876
313,32,3,b34b461a93419d6fe356671453764141,0.22307,0.21987,e1,63,64,44.28238301159658
314,32,4,54745d6400a01c246314e18fab57d427,0.22934,0.21987,m2,27,64,44.17203273063087
315,32,5,52a5ee7f753d49763957dceaf330988c,0.23054,0.21987,e2,25,64,44.23670858174162
316,32,6,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.21987,e2,20,64,44.13751874787771
317,32,7,884cae278785b95256ca82e7ef68bd27,0.23251,0.21987,e2,44,64,44.021661153140265
318,32,8,246e00ca6a7e1a8932c78833df504175,0.23258,0.21987,m2,10,64,44.12234138084278
319,32,9,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.21987,m1,58,64,44.05802003906266
320,32,10,36e3b515ffb654ac3644c2c94dc6f493,0.23405,0.21987,m1,17,64,44.27816371921739
321,33,1,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21987,e2,21,64,44.42598278746341
322,33,2,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21987,e1,23,64,44.64629491083844
323,33,3,b34b461a93419d6fe356671453764141,0.22307,0.21987,e1,63,64,44.64120443457247
324,33,4,54745d6400a01c246314e18fab57d427,0.22934,0.21987,m2,27,64,44.52800007910784
325,33,5,52a5ee7f753d49763957dceaf330988c,0.23054,0.21987,e2,25,64,44.56676310832476
326,33,6,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.21987,e2,20,64,44.46403733664961
327,33,7,884cae278785b95256ca82e7ef68bd27,0.23251,0.21987,e2,44,64,44.346124134448566
328,33,8,246e00ca6a7e1a8932c78833df504175,0.23258,0.21987,m2,10,64,44.41343122798085
329,33,9,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.21987,m1,58,64,44.34268704225501
330,33,10,655b4048ed8dc706abdad0c7da8b4482,0.23355,0.21987,t2,36,65,44.74840346644964
331,34,1,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21987,e2,21,65,44.849940534101336
332,34,2,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21987,e1,23,65,44.99753418263904
333,34,3,b34b461a93419d6fe356671453764141,0.22307,0.21987,e1,63,65,44.978693610465996
334,34,4,54745d6400a01c246314e18fab57d427,0.22934,0.21987,m2,27,65,44.86321572493878
335,34,5,52a5ee7f753d49763957dceaf330988c,0.23054,0.21987,e2,25,65,44.88172783867437
336,34,6,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.21987,e2,20,65,44.77611089127371
337,34,7,884cae278785b95256ca82e7ef68bd27,0.23251,0.21987,e2,44,65,44.65659411197963
338,34,8,246e00ca6a7e1a8932c78833df504175,0.23258,0.21987,m2,10,65,44.698786227154976
339,34,9,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.21987,m1,58,65,44.62265439537091
340,34,10,655b4048ed8dc706abdad0c7da8b4482,0.23355,0.21987,t2,36,65,44.83880042072547
341,35,1,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21987,e2,21,65,44.90793023490995
342,35,2,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21987,e1,23,65,45.01038874233842
343,35,3,b34b461a93419d6fe356671453764141,0.22307,0.21987,e1,63,65,44.98133797678747
344,35,4,a3511c5c451336e57a642ef626fd34ad,0.22851,0.21987,t2,54,66,45.379677626508084
345,35,5,54745d6400a01c246314e18fab57d427,0.22934,0.21987,m2,27,66,45.262680791732535
346,35,6,52a5ee7f753d49763957dceaf330988c,0.23054,0.21987,e2,25,66,45.265081103251475
347,35,7,3daeb008d8d1566bbf25180de0a71a17,0.23125,0.21987,e1,18,67,45.66276954704641
348,35,8,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.21987,e2,20,67,45.55365277060522
349,35,9,884cae278785b95256ca82e7ef68bd27,0.23251,0.21987,e2,44,67,45.43170147229464
350,35,10,246e00ca6a7e1a8932c78833df504175,0.23258,0.21987,m2,10,67,45.45370597947006
351,36,1,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21987,e2,21,67,45.49766564463573
352,36,2,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21987,e1,23,67,45.56784509017595
353,36,3,b34b461a93419d6fe356671453764141,0.22307,0.21987,e1,63,67,45.52847121309688
354,36,4,a3511c5c451336e57a642ef626fd34ad,0.22851,0.21987,t2,54,67,45.742887727817845
355,36,5,54745d6400a01c246314e18fab57d427,0.22934,0.21987,m2,27,67,45.624157840948584
356,36,6,52a5ee7f753d49763957dceaf330988c,0.23054,0.21987,e2,25,67,45.61308618907556
357,36,7,3daeb008d8d1566bbf25180de0a71a17,0.23125,0.21987,e1,18,67,45.826938261750925
358,36,8,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.21987,e2,20,67,45.71655092921639
359,36,9,884cae278785b95256ca82e7ef68bd27,0.23251,0.21987,e2,44,67,45.59435490955949
360,36,10,246e00ca6a7e1a8932c78833df504175,0.23258,0.21987,m2,10,67,45.600785262754414
361,37,1,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21987,e2,21,67,45.62564540848188
362,37,2,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21987,e1,23,67,45.67185209093376
363,37,3,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21987,m1,40,68,46.05994628964522
364,37,4,b34b461a93419d6fe356671453764141,0.22307,0.21987,e1,63,68,46.012367604012255
365,37,5,a3511c5c451336e57a642ef626fd34ad,0.22851,0.21987,t2,54,68,46.15884060012876
366,37,6,54745d6400a01c246314e18fab57d427,0.22934,0.21987,m2,27,68,46.0390403206998
367,37,7,52a5ee7f753d49763957dceaf330988c,0.23054,0.21987,e2,25,68,46.0169266640825
368,37,8,3daeb008d8d1566bbf25180de0a71a17,0.23125,0.21987,e1,18,68,46.16323389078726
369,37,9,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.21987,e2,20,68,46.05164542700166
370,37,10,884cae278785b95256ca82e7ef68bd27,0.23251,0.21987,e2,44,68,45.92914004012893
371,38,1,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21987,e2,21,68,45.93825151191105
372,38,2,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21987,e1,23,68,45.96535766512476
373,38,3,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21987,m1,40,68,46.17607887866935
374,38,4,b34b461a93419d6fe356671453764141,0.22307,0.21987,e1,63,68,46.1224018845823
375,38,5,cab98af63bfff29f73e8e3a443018992,0.22399,0.21987,m2,74,69,46.50455293385264
376,38,6,a3511c5c451336e57a642ef626fd34ad,0.22851,0.21987,t2,54,69,46.608483802123935
377,38,7,29d54fb58ab7d16df0dddd72d5d067f6,0.2291,0.21987,e2,13,70,46.991962333380464
378,38,8,54745d6400a01c246314e18fab57d427,0.22934,0.21987,m2,27,70,46.86974736981974
379,38,9,a748188b8ba007b3780086200fcde823,0.22938,0.21987,t2,55,71,47.253295823331605
380,38,10,52a5ee7f753d49763957dceaf330988c,0.23054,0.21987,e2,25,71,47.220023171060184
381,39,1,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21781,m1,16,72,47.604129554765606
382,39,2,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21781,e2,21,72,47.59686514431699
383,39,3,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21781,e1,23,72,47.60554026806862
384,39,4,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21781,m1,40,72,47.75166111957606
385,39,5,b34b461a93419d6fe356671453764141,0.22307,0.21781,e1,63,72,47.687638548752055
386,39,6,cab98af63bfff29f73e8e3a443018992,0.22399,0.21781,m2,74,72,47.89856852938172
387,39,7,a3511c5c451336e57a642ef626fd34ad,0.22851,0.21781,t2,54,72,47.97115624690769
388,39,8,29d54fb58ab7d16df0dddd72d5d067f6,0.2291,0.21781,e2,13,72,48.182150622393614
389,39,9,54745d6400a01c246314e18fab57d427,0.22934,0.21781,m2,27,72,48.055220193035645
390,39,10,a748188b8ba007b3780086200fcde823,0.22938,0.21781,t2,55,72,48.265918452827634
391,40,1,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21781,m1,16,72,48.47677359716411
392,40,2,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21781,e2,21,72,48.45675270970246
393,40,3,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21781,e1,23,72,48.450881007229455
394,40,4,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21781,m1,40,72,48.55492704555277
395,40,5,b34b461a93419d6fe356671453764141,0.22307,0.21781,e1,63,72,48.48380292615229
396,40,6,cab98af63bfff29f73e8e3a443018992,0.22399,0.21781,m2,74,72,48.629641980163925
397,40,7,30b1720ef86ac604133723e335b2cafc,0.2265,0.21781,t2,15,73,49.01066381754801
398,40,8,a3511c5c451336e57a642ef626fd34ad,0.22851,0.21781,t2,54,73,49.058686935005596
399,40,9,29d54fb58ab7d16df0dddd72d5d067f6,0.2291,0.21781,e2,13,73,49.20462230522829
400,40,10,54745d6400a01c246314e18fab57d427,0.22934,0.21781,m2,27,73,49.07407154170547
401,41,1,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21781,m1,16,73,49.21989950991572
402,41,2,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21781,e2,21,73,49.18904417008392
403,41,3,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21781,e1,23,73,49.17088470474439
404,41,4,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21781,m1,40,73,49.244313932194785
405,41,5,b34b461a93419d6fe356671453764141,0.22307,0.21781,e1,63,73,49.1671874006636
406,41,6,cab98af63bfff29f73e8e3a443018992,0.22399,0.21781,m2,74,73,49.271512206095124
407,41,7,f87373a574b3e308ee2daf4087f83062,0.22586,0.21781,t1,84,74,49.64948062737886
408,41,8,55121664881661753593092f022fce89,0.22593,0.21781,e2,29,75,50.02877566435928
409,41,9,30b1720ef86ac604133723e335b2cafc,0.2265,0.21781,t2,15,75,50.23882236288201
410,41,10,a3511c5c451336e57a642ef626fd34ad,0.22851,0.21781,t2,54,75,50.26668620847851
411,42,1,9c6e0052ce494807349161269561f227,0.21507,0.21507,e2,51,76,50.64726419629334
412,42,2,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21507,m1,16,76,50.751318669344144
413,42,3,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21507,e2,21,76,50.708728368181895
414,42,4,ba8a03914304e9901ee94dcc6e75f13f,0.21997,0.21507,e2,66,77,51.08967875503897
415,42,5,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21507,e1,23,77,51.05798752452207
416,42,6,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21507,m1,40,77,51.10626419711536
417,42,7,b34b461a93419d6fe356671453764141,0.22307,0.21507,e1,63,77,51.01990660338197
418,42,8,cab98af63bfff29f73e8e3a443018992,0.22399,0.21507,m2,74,77,51.093200387107295
419,42,9,ed7fa57fc09d74648932cfce4e668fe9,0.2254,0.21507,t2,82,78,51.47299039063778
420,42,10,f87373a574b3e308ee2daf4087f83062,0.22586,0.21507,t1,84,78,51.683196830969884
421,43,1,9c6e0052ce494807349161269561f227,0.21507,0.21507,e2,51,78,51.893550480000044
422,43,2,1bbadf902c4c066d4d579895fe92f89e,0.21522,0.21507,t2,6,79,52.27549680264412
423,43,3,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21507,m1,16,79,52.34817058504334
424,43,4,b245c42fc0018ee3685f7f9dce4f4541,0.21944,0.21507,e1,60,80,52.731142874721236
425,43,5,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21507,e2,21,80,52.676609087529734
426,43,6,ba8a03914304e9901ee94dcc6e75f13f,0.21997,0.21507,e2,66,80,52.887588377103256
427,43,7,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21507,e1,23,80,52.84368781951462
428,43,8,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21507,m1,40,80,52.87083293210512
429,43,9,6939f3d1a22ff8488905d3fe31faf360,0.22268,0.21507,e2,38,81,53.25332831759821
430,43,10,b34b461a93419d6fe356671453764141,0.22307,0.21507,e1,63,81,53.15749629115464
431,44,1,9c6e0052ce494807349161269561f227,0.21507,0.21507,e2,51,81,53.30349663971492
432,44,2,1bbadf902c4c066d4d579895fe92f89e,0.21522,0.21507,t2,6,81,53.51428481399865
433,44,3,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21507,m1,16,81,53.56204459106768
434,44,4,b245c42fc0018ee3685f7f9dce4f4541,0.21944,0.21507,e1,60,81,53.77285061306366
435,44,5,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21507,e2,21,81,53.70946892072475
436,44,6,ba8a03914304e9901ee94dcc6e75f13f,0.21997,0.21507,e2,66,81,53.8554416625486
437,44,7,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21507,e1,23,81,53.80210841916633
438,44,8,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21507,m1,40,81,53.81213307168295
439,44,9,6939f3d1a22ff8488905d3fe31faf360,0.22268,0.21507,e2,38,81,54.02234448488239
440,44,10,b34b461a93419d6fe356671453764141,0.22307,0.21507,e1,63,81,53.921587537157976
441,45,1,9c6e0052ce494807349161269561f227,0.21507,0.21507,e2,51,81,54.02574551241538
442,45,2,1bbadf902c4c066d4d579895fe92f89e,0.21522,0.21507,t2,6,81,54.17153938064792
443,45,3,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21507,m1,16,81,54.19960706132819
444,45,4,b245c42fc0018ee3685f7f9dce4f4541,0.21944,0.21507,e1,60,81,54.34537034024008
445,45,5,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21507,e2,21,81,54.275516137505306
446,45,6,ba8a03914304e9901ee94dcc6e75f13f,0.21997,0.21507,e2,66,81,54.37975978637805
447,45,7,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21507,e1,23,81,54.31932920303265
448,45,8,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21507,m1,40,81,54.315607890575905
449,45,9,6939f3d1a22ff8488905d3fe31faf360,0.22268,0.21507,e2,38,81,54.46115478802428
450,45,10,b34b461a93419d6fe356671453764141,0.22307,0.21507,e1,63,81,54.357214305202135
451,46,1,9c6e0052ce494807349161269561f227,0.21507,0.21507,e2,51,81,54.43111901022257
452,46,2,1bbadf902c4c066d4d579895fe92f89e,0.21522,0.21507,t2,6,81,54.535541169295186
453,46,3,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21507,m1,16,81,54.547794821716685
454,46,4,b245c42fc0018ee3685f7f9dce4f4541,0.21944,0.21507,e1,60,81,54.65225368035875
455,46,5,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21507,e2,21,81,54.57753820018226
456,46,6,ba8a03914304e9901ee94dcc6e75f13f,0.21997,0.21507,e2,66,81,54.651766326618585
457,46,7,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21507,e1,23,81,54.58587196381791
458,46,8,a8af1699b3c7216e4ad4fd023c47cc9c,0.22172,0.21507,t2,56,82,54.95971295008258
459,46,9,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21507,m1,40,82,54.94421265776723
460,46,10,6939f3d1a22ff8488905d3fe31faf360,0.22268,0.21507,e2,38,82,55.04876331848012
461,47,1,9c6e0052ce494807349161269561f227,0.21507,0.21507,e2,51,82,55.099025830822235
462,47,2,1bbadf902c4c066d4d579895fe92f89e,0.21522,0.21507,t2,6,82,55.17341648087398
463,47,3,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21507,m1,16,82,55.17182877816774
464,47,4,b245c42fc0018ee3685f7f9dce4f4541,0.21944,0.21507,e1,60,82,55.24635409138839
465,47,5,5d2c9bbb3e9f4b9816016142fd30a021,0.21979,0.21507,t2,32,83,55.619381194618846
466,47,6,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21507,e2,21,83,55.53844267569157
467,47,7,ba8a03914304e9901ee94dcc6e75f13f,0.21997,0.21507,e2,66,83,55.58898722681659
468,47,8,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21507,e1,23,83,55.516430118370344
469,47,9,a8af1699b3c7216e4ad4fd023c47cc9c,0.22172,0.21507,t2,56,83,55.72355951476651
470,47,10,7bc0f33e0949d3f6dbd9df12803540cd,0.22179,0.21507,m1,40,83,55.69751401072716
471,48,1,9c6e0052ce494807349161269561f227,0.21507,0.21507,e2,51,83,55.728628876553366
472,48,2,1bbadf902c4c066d4d579895fe92f89e,0.21522,0.21507,t2,6,83,55.77966490353162
473,48,3,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21507,m1,16,83,55.766199036396564
474,48,4,235dbc592129b3d5705655f51e2b0459,0.21922,0.21507,t2,9,84,56.136726659212094
475,48,5,b245c42fc0018ee3685f7f9dce4f4541,0.21944,0.21507,e1,60,84,56.18769876077371
476,48,6,5d2c9bbb3e9f4b9816016142fd30a021,0.21979,0.21507,t2,32,84,56.394577268846625
477,48,7,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21507,e2,21,84,56.30857671501325
478,48,8,ba8a03914304e9901ee94dcc6e75f13f,0.21997,0.21507,e2,66,84,56.340026753296705
479,48,9,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21507,e1,23,84,56.26198622445643
480,48,10,54f57a25cdbe0be4458bd252c94a5f19,0.2214,0.21507,m2,28,85,56.63156128928569
481,49,1,9c6e0052ce494807349161269561f227,0.21507,0.21507,e2,51,85,56.64617427112851
482,49,2,1bbadf902c4c066d4d579895fe92f89e,0.21522,0.21507,t2,6,85,56.67782827055339
483,49,3,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21507,m1,16,85,56.653261536648266
484,49,4,235dbc592129b3d5705655f51e2b0459,0.21922,0.21507,t2,9,85,56.859390813625815
485,49,5,b245c42fc0018ee3685f7f9dce4f4541,0.21944,0.21507,e1,60,85,56.89125525748834
486,49,6,5d2c9bbb3e9f4b9816016142fd30a021,0.21979,0.21507,t2,32,85,57.035949171465425
487,49,7,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21507,e2,21,85,56.945361666923944
488,49,8,ba8a03914304e9901ee94dcc6e75f13f,0.21997,0.21507,e2,66,85,56.9608879971288
489,49,9,8985e65a3508cba954c1a004b3b409a7,0.22091,0.21507,t2,46,86,57.3288780875844
490,49,10,4704735fd931c8c6d3219797d5132ee2,0.22128,0.21507,e1,23,86,57.24499541520502
491,50,1,9c6e0052ce494807349161269561f227,0.21507,0.21507,e2,51,86,57.2459976219
492,50,2,1bbadf902c4c066d4d579895fe92f89e,0.21522,0.21507,t2,6,86,57.26181724270822
493,50,3,35d3b8c2dcafc85418ab0270b657095a,0.21781,0.21507,m1,16,86,57.228123812713584
494,50,4,235dbc592129b3d5705655f51e2b0459,0.21922,0.21507,t2,9,86,57.372526904500326
495,50,5,b245c42fc0018ee3685f7f9dce4f4541,0.21944,0.21507,e1,60,86,57.38873491876497
496,50,6,5d2c9bbb3e9f4b9816016142fd30a021,0.21979,0.21507,t2,32,86,57.49370160263008
497,50,7,3f6894cc822d13bc712b4bda91ef0abb,0.21987,0.21507,e2,21,86,57.39956809330034
498,50,8,ba8a03914304e9901ee94dcc6e75f13f,0.21997,0.21507,e2,66,86,57.4018813824888
499,50,9,8985e65a3508cba954c1a004b3b409a7,0.22091,0.21507,t2,46,86,57.606456798020254
500,50,10,e314d5ccc30a2b596ecb9f939cb459e3,0.22122,0.21507,m1,80,87,57.97167934569477
