evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
201,21,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,31,21.555065365465126
202,21,2,a0f425b5885edb5cbb4c5a5e40159f66,0.08623,0.0857,m2,33,32,21.903064772058634
203,21,3,2335935c15c7fac593eeb5a60b79e919,0.08668,0.0857,e1,7,32,22.00849251102182
204,21,4,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,32,22.0056237035882
205,21,5,55577ce892a6c86aaf1e556415352a5a,0.09023,0.0857,m1,15,32,22.11106544113912
206,21,6,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,32,22.134176659380294
207,21,7,a2366f3d484fb79830e27936e9b22b37,0.0905,0.0857,t1,2,33,22.482609058973765
208,21,8,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,33,22.413572977262035
209,21,9,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,33,22.345920508284543
210,21,10,090dbc4bf062393c3900547b177cc7f8,0.09096,0.0857,m1,1,33,22.33390822410859
211,22,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,33,22.333119555450722
212,22,2,a0f425b5885edb5cbb4c5a5e40159f66,0.08623,0.0857,m2,33,33,22.530120707371093
213,22,3,2335935c15c7fac593eeb5a60b79e919,0.08668,0.0857,e1,7,33,22.608750829309862
214,22,4,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,33,22.59758674545315
215,22,5,55577ce892a6c86aaf1e556415352a5a,0.09023,0.0857,m1,15,33,22.6763900862205
216,22,6,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,33,22.68816668822784
217,22,7,764996974177d4c0a9e98c096c3cd897,0.09041,0.0857,t2,26,34,23.03113361052706
218,22,8,a2366f3d484fb79830e27936e9b22b37,0.0905,0.0857,t1,2,34,23.228377951068495
219,22,9,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,34,23.156762894101128
220,22,10,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,34,23.0864958471706
221,23,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,34,23.076641992989618
222,23,2,a0f425b5885edb5cbb4c5a5e40159f66,0.08623,0.0857,m2,33,34,23.217615735920685
223,23,3,2335935c15c7fac593eeb5a60b79e919,0.08668,0.0857,e1,7,34,23.275643433557473
224,23,4,0c20e0279fc084db5de23d40bc317b28,0.08752,0.0857,t2,2,34,23.41660153657959
225,23,5,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,34,23.397709138327325
226,23,6,c0b8dba218425e87754e9d237496c0ca,0.08995,0.0857,e2,37,35,23.73825862162592
227,23,7,55577ce892a6c86aaf1e556415352a5a,0.09023,0.0857,m1,15,35,23.796083895155945
228,23,8,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,35,23.796793475159834
229,23,9,764996974177d4c0a9e98c096c3cd897,0.09041,0.0857,t2,26,35,23.99250837552196
230,23,10,a2366f3d484fb79830e27936e9b22b37,0.0905,0.0857,t1,2,35,24.097974820935452
231,24,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,35,24.0787969710276
232,24,2,a0f425b5885edb5cbb4c5a5e40159f66,0.08623,0.0857,m2,33,35,24.184258533705492
233,24,3,2335935c15c7fac593eeb5a60b79e919,0.08668,0.0857,e1,7,35,24.22501926879704
